,customer_id,customer_location
1900-01-01 09:14:00,81,drinks
1900-01-01 09:14:00,82,fruit
1900-01-01 09:14:00,83,fruit
1900-01-01 09:14:00,84,checkout
1900-01-01 09:14:00,85,fruit
1900-01-01 09:14:00,86,drinks
1900-01-01 09:14:00,87,entry
1900-01-01 09:15:00,73,dairy
1900-01-01 09:15:00,77,checkout
1900-01-01 09:15:00,81,checkout
1900-01-01 09:15:00,82,fruit
1900-01-01 09:15:00,83,fruit
1900-01-01 09:15:00,85,dairy
1900-01-01 09:15:00,86,drinks
1900-01-01 09:15:00,87,fruit
1900-01-01 09:15:00,88,entry
1900-01-01 09:15:00,89,entry
1900-01-01 09:16:00,73,dairy
1900-01-01 09:16:00,82,dairy
1900-01-01 09:16:00,83,drinks
1900-01-01 09:16:00,85,dairy
1900-01-01 09:16:00,86,checkout
1900-01-01 09:16:00,87,checkout
1900-01-01 09:16:00,88,drinks
1900-01-01 09:16:00,89,drinks
1900-01-01 09:16:00,90,entry
1900-01-01 09:16:00,91,entry
1900-01-01 09:17:00,73,dairy
1900-01-01 09:17:00,82,dairy
1900-01-01 09:17:00,83,drinks
1900-01-01 09:17:00,85,dairy
1900-01-01 09:17:00,88,drinks
1900-01-01 09:17:00,89,drinks
1900-01-01 09:17:00,90,drinks
1900-01-01 09:17:00,91,fruit
1900-01-01 09:17:00,92,entry
1900-01-01 09:17:00,93,entry
1900-01-01 09:18:00,73,dairy
1900-01-01 09:18:00,82,dairy
1900-01-01 09:18:00,83,checkout
1900-01-01 09:18:00,85,dairy
1900-01-01 09:18:00,88,drinks
1900-01-01 09:18:00,89,drinks
1900-01-01 09:18:00,90,checkout
1900-01-01 09:18:00,91,checkout
1900-01-01 09:18:00,92,fruit
1900-01-01 09:18:00,93,dairy
1900-01-01 09:19:00,73,dairy
1900-01-01 09:19:00,82,dairy
1900-01-01 09:19:00,85,dairy
1900-01-01 09:19:00,88,fruit
1900-01-01 09:19:00,89,fruit
1900-01-01 09:19:00,92,fruit
1900-01-01 09:19:00,93,dairy
1900-01-01 09:19:00,94,entry
1900-01-01 09:19:00,95,entry
1900-01-01 09:19:00,96,entry
1900-01-01 09:20:00,73,checkout
1900-01-01 09:20:00,82,checkout
1900-01-01 09:20:00,85,dairy
1900-01-01 09:20:00,88,spices
1900-01-01 09:20:00,89,fruit
1900-01-01 09:20:00,92,fruit
1900-01-01 09:20:00,93,dairy
1900-01-01 09:20:00,94,dairy
1900-01-01 09:20:00,95,dairy
1900-01-01 09:20:00,96,spices
1900-01-01 09:21:00,85,dairy
1900-01-01 09:21:00,88,dairy
1900-01-01 09:21:00,89,checkout
1900-01-01 09:21:00,92,fruit
1900-01-01 09:21:00,93,dairy
1900-01-01 09:21:00,94,spices
1900-01-01 09:21:00,95,dairy
1900-01-01 09:21:00,96,spices
1900-01-01 09:21:00,97,entry
1900-01-01 09:21:00,98,entry
1900-01-01 09:22:00,85,dairy
1900-01-01 09:22:00,88,dairy
1900-01-01 09:22:00,92,fruit
1900-01-01 09:22:00,93,dairy
1900-01-01 09:22:00,94,drinks
1900-01-01 09:22:00,95,spices
1900-01-01 09:22:00,96,dairy
1900-01-01 09:22:00,97,fruit
1900-01-01 09:22:00,98,drinks
1900-01-01 09:22:00,99,entry
1900-01-01 09:23:00,85,dairy
1900-01-01 09:23:00,88,checkout
1900-01-01 09:23:00,92,dairy
1900-01-01 09:23:00,93,fruit
1900-01-01 09:23:00,94,fruit
1900-01-01 09:23:00,95,fruit
1900-01-01 09:23:00,96,drinks
1900-01-01 09:23:00,97,fruit
1900-01-01 09:23:00,98,drinks
1900-01-01 09:23:00,99,fruit
1900-01-01 09:24:00,85,dairy
1900-01-01 09:24:00,92,dairy
1900-01-01 09:24:00,93,fruit
1900-01-01 09:24:00,94,fruit
1900-01-01 09:24:00,95,checkout
1900-01-01 09:24:00,96,spices
1900-01-01 09:24:00,97,checkout
1900-01-01 09:24:00,98,drinks
1900-01-01 09:24:00,99,fruit
1900-01-01 09:24:00,100,entry
1900-01-01 09:25:00,85,dairy
1900-01-01 09:25:00,92,dairy
1900-01-01 09:25:00,93,fruit
1900-01-01 09:25:00,94,checkout
1900-01-01 09:25:00,96,spices
1900-01-01 09:25:00,98,fruit
1900-01-01 09:25:00,99,dairy
1900-01-01 09:25:00,100,fruit
1900-01-01 09:25:00,101,entry
1900-01-01 09:25:00,102,entry
1900-01-01 09:26:00,85,dairy
1900-01-01 09:26:00,92,spices
1900-01-01 09:26:00,93,fruit
1900-01-01 09:26:00,96,spices
1900-01-01 09:26:00,98,fruit
1900-01-01 09:26:00,99,dairy
1900-01-01 09:26:00,100,fruit
1900-01-01 09:26:00,101,spices
1900-01-01 09:26:00,102,spices
1900-01-01 09:26:00,103,entry
1900-01-01 09:27:00,85,dairy
1900-01-01 09:27:00,92,checkout
1900-01-01 09:27:00,93,fruit
1900-01-01 09:27:00,96,checkout
1900-01-01 09:27:00,98,fruit
1900-01-01 09:27:00,99,checkout
1900-01-01 09:27:00,100,fruit
1900-01-01 09:27:00,101,spices
1900-01-01 09:27:00,102,spices
1900-01-01 09:27:00,103,drinks
1900-01-01 09:28:00,85,spices
1900-01-01 09:28:00,93,fruit
1900-01-01 09:28:00,98,fruit
1900-01-01 09:28:00,100,fruit
1900-01-01 09:28:00,101,spices
1900-01-01 09:28:00,102,spices
1900-01-01 09:28:00,103,drinks
1900-01-01 09:28:00,104,entry
1900-01-01 09:28:00,105,entry
1900-01-01 09:28:00,106,entry
1900-01-01 09:29:00,85,dairy
1900-01-01 09:29:00,93,dairy
1900-01-01 09:29:00,98,fruit
1900-01-01 09:29:00,100,fruit
1900-01-01 09:29:00,101,dairy
1900-01-01 09:29:00,102,spices
1900-01-01 09:29:00,103,drinks
1900-01-01 09:29:00,104,fruit
1900-01-01 09:29:00,105,spices
1900-01-01 09:29:00,106,spices
1900-01-01 09:30:00,85,dairy
1900-01-01 09:30:00,93,drinks
1900-01-01 09:30:00,98,fruit
1900-01-01 09:30:00,100,checkout
1900-01-01 09:30:00,101,dairy
1900-01-01 09:30:00,102,spices
1900-01-01 09:30:00,103,drinks
1900-01-01 09:30:00,104,checkout
1900-01-01 09:30:00,105,checkout
1900-01-01 09:30:00,106,checkout
1900-01-01 09:31:00,85,fruit
1900-01-01 09:31:00,93,drinks
1900-01-01 09:31:00,98,fruit
1900-01-01 09:31:00,101,dairy
1900-01-01 09:31:00,102,dairy
1900-01-01 09:31:00,103,drinks
1900-01-01 09:31:00,107,entry
1900-01-01 09:31:00,108,entry
1900-01-01 09:31:00,109,entry
1900-01-01 09:31:00,110,entry
1900-01-01 09:32:00,85,fruit
1900-01-01 09:32:00,93,drinks
1900-01-01 09:32:00,98,fruit
1900-01-01 09:32:00,101,checkout
1900-01-01 09:32:00,102,dairy
1900-01-01 09:32:00,103,drinks
1900-01-01 09:32:00,107,fruit
1900-01-01 09:32:00,108,fruit
1900-01-01 09:32:00,109,spices
1900-01-01 09:32:00,110,dairy
1900-01-01 09:33:00,85,spices
1900-01-01 09:33:00,93,drinks
1900-01-01 09:33:00,98,fruit
1900-01-01 09:33:00,102,dairy
1900-01-01 09:33:00,103,drinks
1900-01-01 09:33:00,107,fruit
1900-01-01 09:33:00,108,fruit
1900-01-01 09:33:00,109,checkout
1900-01-01 09:33:00,110,dairy
1900-01-01 09:33:00,111,entry
1900-01-01 09:34:00,85,drinks
1900-01-01 09:34:00,93,drinks
1900-01-01 09:34:00,98,fruit
1900-01-01 09:34:00,102,dairy
1900-01-01 09:34:00,103,fruit
1900-01-01 09:34:00,107,fruit
1900-01-01 09:34:00,108,fruit
1900-01-01 09:34:00,110,dairy
1900-01-01 09:34:00,111,fruit
1900-01-01 09:34:00,112,entry
1900-01-01 09:35:00,85,drinks
1900-01-01 09:35:00,93,drinks
1900-01-01 09:35:00,98,checkout
1900-01-01 09:35:00,102,dairy
1900-01-01 09:35:00,103,fruit
1900-01-01 09:35:00,107,fruit
1900-01-01 09:35:00,108,fruit
1900-01-01 09:35:00,110,dairy
1900-01-01 09:35:00,111,fruit
1900-01-01 09:35:00,112,dairy
1900-01-01 09:36:00,85,spices
1900-01-01 09:36:00,93,drinks
1900-01-01 09:36:00,102,drinks
1900-01-01 09:36:00,103,fruit
1900-01-01 09:36:00,107,fruit
1900-01-01 09:36:00,108,fruit
1900-01-01 09:36:00,110,checkout
1900-01-01 09:36:00,111,fruit
1900-01-01 09:36:00,112,drinks
1900-01-01 09:36:00,113,entry
1900-01-01 09:37:00,85,dairy
1900-01-01 09:37:00,93,drinks
1900-01-01 09:37:00,102,checkout
1900-01-01 09:37:00,103,fruit
1900-01-01 09:37:00,107,fruit
1900-01-01 09:37:00,108,fruit
1900-01-01 09:37:00,111,fruit
1900-01-01 09:37:00,112,drinks
1900-01-01 09:37:00,113,drinks
1900-01-01 09:37:00,114,entry
1900-01-01 09:38:00,85,spices
1900-01-01 09:38:00,93,drinks
1900-01-01 09:38:00,103,dairy
1900-01-01 09:38:00,107,fruit
1900-01-01 09:38:00,108,fruit
1900-01-01 09:38:00,111,fruit
1900-01-01 09:38:00,112,drinks
1900-01-01 09:38:00,113,checkout
1900-01-01 09:38:00,114,fruit
1900-01-01 09:38:00,115,entry
1900-01-01 09:39:00,85,dairy
1900-01-01 09:39:00,93,spices
1900-01-01 09:39:00,103,checkout
1900-01-01 09:39:00,107,checkout
1900-01-01 09:39:00,108,fruit
1900-01-01 09:39:00,111,fruit
1900-01-01 09:39:00,112,fruit
1900-01-01 09:39:00,114,fruit
1900-01-01 09:39:00,115,dairy
1900-01-01 09:39:00,116,entry
1900-01-01 09:40:00,85,dairy
1900-01-01 09:40:00,93,spices
1900-01-01 09:40:00,108,checkout
1900-01-01 09:40:00,111,fruit
1900-01-01 09:40:00,112,fruit
1900-01-01 09:40:00,114,fruit
1900-01-01 09:40:00,115,dairy
1900-01-01 09:40:00,116,drinks
1900-01-01 09:40:00,117,entry
1900-01-01 09:40:00,118,entry
1900-01-01 09:41:00,85,dairy
1900-01-01 09:41:00,93,spices
1900-01-01 09:41:00,111,checkout
1900-01-01 09:41:00,112,fruit
1900-01-01 09:41:00,114,fruit
1900-01-01 09:41:00,115,dairy
1900-01-01 09:41:00,116,checkout
1900-01-01 09:41:00,117,fruit
1900-01-01 09:41:00,118,fruit
1900-01-01 09:41:00,119,entry
1900-01-01 09:42:00,85,checkout
1900-01-01 09:42:00,93,fruit
1900-01-01 09:42:00,112,fruit
1900-01-01 09:42:00,114,drinks
1900-01-01 09:42:00,115,dairy
1900-01-01 09:42:00,117,checkout
1900-01-01 09:42:00,118,spices
1900-01-01 09:42:00,119,fruit
1900-01-01 09:42:00,120,entry
1900-01-01 09:42:00,121,entry
1900-01-01 09:43:00,93,fruit
1900-01-01 09:43:00,112,fruit
1900-01-01 09:43:00,114,spices
1900-01-01 09:43:00,115,dairy
1900-01-01 09:43:00,118,drinks
1900-01-01 09:43:00,119,fruit
1900-01-01 09:43:00,120,drinks
1900-01-01 09:43:00,121,drinks
1900-01-01 09:43:00,122,entry
1900-01-01 09:43:00,123,entry
1900-01-01 09:44:00,93,dairy
1900-01-01 09:44:00,112,dairy
1900-01-01 09:44:00,114,dairy
1900-01-01 09:44:00,115,dairy
1900-01-01 09:44:00,118,drinks
1900-01-01 09:44:00,119,checkout
1900-01-01 09:44:00,120,checkout
1900-01-01 09:44:00,121,checkout
1900-01-01 09:44:00,122,dairy
1900-01-01 09:44:00,123,dairy
1900-01-01 09:45:00,93,dairy
1900-01-01 09:45:00,112,dairy
1900-01-01 09:45:00,114,checkout
1900-01-01 09:45:00,115,checkout
1900-01-01 09:45:00,118,drinks
1900-01-01 09:45:00,122,dairy
1900-01-01 09:45:00,123,dairy
1900-01-01 09:45:00,124,entry
1900-01-01 09:45:00,125,entry
1900-01-01 09:45:00,126,entry
1900-01-01 09:46:00,93,dairy
1900-01-01 09:46:00,112,dairy
1900-01-01 09:46:00,118,drinks
1900-01-01 09:46:00,122,fruit
1900-01-01 09:46:00,123,dairy
1900-01-01 09:46:00,124,spices
1900-01-01 09:46:00,125,fruit
1900-01-01 09:46:00,126,fruit
1900-01-01 09:46:00,127,entry
1900-01-01 09:46:00,128,entry
1900-01-01 09:47:00,93,dairy
1900-01-01 09:47:00,112,dairy
1900-01-01 09:47:00,118,fruit
1900-01-01 09:47:00,122,fruit
1900-01-01 09:47:00,123,drinks
1900-01-01 09:47:00,124,fruit
1900-01-01 09:47:00,125,fruit
1900-01-01 09:47:00,126,fruit
1900-01-01 09:47:00,127,dairy
1900-01-01 09:47:00,128,fruit
1900-01-01 09:48:00,93,dairy
1900-01-01 09:48:00,112,dairy
1900-01-01 09:48:00,118,fruit
1900-01-01 09:48:00,122,drinks
1900-01-01 09:48:00,123,drinks
1900-01-01 09:48:00,124,dairy
1900-01-01 09:48:00,125,spices
1900-01-01 09:48:00,126,fruit
1900-01-01 09:48:00,127,dairy
1900-01-01 09:48:00,128,checkout
1900-01-01 09:49:00,93,checkout
1900-01-01 09:49:00,112,dairy
1900-01-01 09:49:00,118,spices
1900-01-01 09:49:00,122,drinks
1900-01-01 09:49:00,123,checkout
1900-01-01 09:49:00,124,dairy
1900-01-01 09:49:00,125,dairy
1900-01-01 09:49:00,126,fruit
1900-01-01 09:49:00,127,dairy
1900-01-01 09:49:00,129,entry
1900-01-01 09:50:00,112,checkout
1900-01-01 09:50:00,118,checkout
1900-01-01 09:50:00,122,drinks
1900-01-01 09:50:00,124,dairy
1900-01-01 09:50:00,125,dairy
1900-01-01 09:50:00,126,fruit
1900-01-01 09:50:00,127,dairy
1900-01-01 09:50:00,129,fruit
1900-01-01 09:50:00,130,entry
1900-01-01 09:50:00,131,entry
1900-01-01 09:51:00,122,spices
1900-01-01 09:51:00,124,dairy
1900-01-01 09:51:00,125,fruit
1900-01-01 09:51:00,126,fruit
1900-01-01 09:51:00,127,dairy
1900-01-01 09:51:00,129,checkout
1900-01-01 09:51:00,130,drinks
1900-01-01 09:51:00,131,spices
1900-01-01 09:51:00,132,entry
1900-01-01 09:51:00,133,entry
1900-01-01 09:52:00,122,dairy
1900-01-01 09:52:00,124,dairy
1900-01-01 09:52:00,125,fruit
1900-01-01 09:52:00,126,fruit
1900-01-01 09:52:00,127,checkout
1900-01-01 09:52:00,130,spices
1900-01-01 09:52:00,131,spices
1900-01-01 09:52:00,132,fruit
1900-01-01 09:52:00,133,drinks
1900-01-01 09:52:00,134,entry
1900-01-01 09:53:00,122,dairy
1900-01-01 09:53:00,124,drinks
1900-01-01 09:53:00,125,fruit
1900-01-01 09:53:00,126,fruit
1900-01-01 09:53:00,130,dairy
1900-01-01 09:53:00,131,dairy
1900-01-01 09:53:00,132,checkout
1900-01-01 09:53:00,133,drinks
1900-01-01 09:53:00,134,spices
1900-01-01 09:53:00,135,entry
1900-01-01 09:54:00,122,dairy
1900-01-01 09:54:00,124,checkout
1900-01-01 09:54:00,125,fruit
1900-01-01 09:54:00,126,spices
1900-01-01 09:54:00,130,dairy
1900-01-01 09:54:00,131,dairy
1900-01-01 09:54:00,133,drinks
1900-01-01 09:54:00,134,checkout
1900-01-01 09:54:00,135,spices
1900-01-01 09:54:00,136,entry
1900-01-01 09:55:00,122,dairy
1900-01-01 09:55:00,125,spices
1900-01-01 09:55:00,126,fruit
1900-01-01 09:55:00,130,checkout
1900-01-01 09:55:00,131,dairy
1900-01-01 09:55:00,133,checkout
1900-01-01 09:55:00,135,fruit
1900-01-01 09:55:00,136,fruit
1900-01-01 09:55:00,137,entry
1900-01-01 09:55:00,138,entry
1900-01-01 09:56:00,122,dairy
1900-01-01 09:56:00,125,fruit
1900-01-01 09:56:00,126,fruit
1900-01-01 09:56:00,131,drinks
1900-01-01 09:56:00,135,dairy
1900-01-01 09:56:00,136,checkout
1900-01-01 09:56:00,137,spices
1900-01-01 09:56:00,138,fruit
1900-01-01 09:56:00,139,entry
1900-01-01 09:56:00,140,entry
1900-01-01 09:57:00,122,dairy
1900-01-01 09:57:00,125,checkout
1900-01-01 09:57:00,126,fruit
1900-01-01 09:57:00,131,drinks
1900-01-01 09:57:00,135,dairy
1900-01-01 09:57:00,137,spices
1900-01-01 09:57:00,138,spices
1900-01-01 09:57:00,139,fruit
1900-01-01 09:57:00,140,fruit
1900-01-01 09:57:00,141,entry
1900-01-01 09:58:00,122,fruit
1900-01-01 09:58:00,126,fruit
1900-01-01 09:58:00,131,checkout
1900-01-01 09:58:00,135,fruit
1900-01-01 09:58:00,137,spices
1900-01-01 09:58:00,138,fruit
1900-01-01 09:58:00,139,checkout
1900-01-01 09:58:00,140,fruit
1900-01-01 09:58:00,141,drinks
1900-01-01 09:58:00,142,entry
1900-01-01 09:59:00,122,checkout
1900-01-01 09:59:00,126,fruit
1900-01-01 09:59:00,135,fruit
1900-01-01 09:59:00,137,spices
1900-01-01 09:59:00,138,fruit
1900-01-01 09:59:00,140,checkout
1900-01-01 09:59:00,141,checkout
1900-01-01 09:59:00,142,spices
1900-01-01 09:59:00,143,entry
1900-01-01 09:59:00,144,entry
1900-01-01 10:00:00,126,fruit
1900-01-01 10:00:00,135,fruit
1900-01-01 10:00:00,137,fruit
1900-01-01 10:00:00,138,fruit
1900-01-01 10:00:00,142,drinks
1900-01-01 10:00:00,143,drinks
1900-01-01 10:00:00,144,drinks
1900-01-01 10:00:00,145,entry
1900-01-01 10:00:00,146,entry
1900-01-01 10:00:00,147,entry
1900-01-01 10:01:00,126,checkout
1900-01-01 10:01:00,135,spices
1900-01-01 10:01:00,137,checkout
1900-01-01 10:01:00,138,fruit
1900-01-01 10:01:00,142,fruit
1900-01-01 10:01:00,143,checkout
1900-01-01 10:01:00,144,drinks
1900-01-01 10:01:00,145,fruit
1900-01-01 10:01:00,146,dairy
1900-01-01 10:01:00,147,fruit
1900-01-01 10:02:00,135,dairy
1900-01-01 10:02:00,138,fruit
1900-01-01 10:02:00,142,checkout
1900-01-01 10:02:00,144,drinks
1900-01-01 10:02:00,145,drinks
1900-01-01 10:02:00,146,checkout
1900-01-01 10:02:00,147,fruit
1900-01-01 10:02:00,148,entry
1900-01-01 10:02:00,149,entry
1900-01-01 10:02:00,150,entry
1900-01-01 10:03:00,135,dairy
1900-01-01 10:03:00,138,fruit
1900-01-01 10:03:00,144,checkout
1900-01-01 10:03:00,145,checkout
1900-01-01 10:03:00,147,fruit
1900-01-01 10:03:00,148,fruit
1900-01-01 10:03:00,149,drinks
1900-01-01 10:03:00,150,spices
1900-01-01 10:03:00,151,entry
1900-01-01 10:03:00,152,entry
1900-01-01 10:04:00,135,dairy
1900-01-01 10:04:00,138,fruit
1900-01-01 10:04:00,147,checkout
1900-01-01 10:04:00,148,checkout
1900-01-01 10:04:00,149,drinks
1900-01-01 10:04:00,150,dairy
1900-01-01 10:04:00,151,drinks
1900-01-01 10:04:00,152,spices
1900-01-01 10:04:00,153,entry
1900-01-01 10:04:00,154,entry
1900-01-01 10:05:00,135,dairy
1900-01-01 10:05:00,138,fruit
1900-01-01 10:05:00,149,drinks
1900-01-01 10:05:00,150,checkout
1900-01-01 10:05:00,151,checkout
1900-01-01 10:05:00,152,drinks
1900-01-01 10:05:00,153,dairy
1900-01-01 10:05:00,154,drinks
1900-01-01 10:05:00,155,entry
1900-01-01 10:05:00,156,entry
1900-01-01 10:06:00,135,dairy
1900-01-01 10:06:00,138,fruit
1900-01-01 10:06:00,149,drinks
1900-01-01 10:06:00,152,fruit
1900-01-01 10:06:00,153,dairy
1900-01-01 10:06:00,154,drinks
1900-01-01 10:06:00,155,spices
1900-01-01 10:06:00,156,drinks
1900-01-01 10:06:00,157,entry
1900-01-01 10:06:00,158,entry
1900-01-01 10:07:00,135,dairy
1900-01-01 10:07:00,138,fruit
1900-01-01 10:07:00,149,drinks
1900-01-01 10:07:00,152,spices
1900-01-01 10:07:00,153,dairy
1900-01-01 10:07:00,154,checkout
1900-01-01 10:07:00,155,drinks
1900-01-01 10:07:00,156,drinks
1900-01-01 10:07:00,157,spices
1900-01-01 10:07:00,158,fruit
1900-01-01 10:08:00,135,dairy
1900-01-01 10:08:00,138,fruit
1900-01-01 10:08:00,149,drinks
1900-01-01 10:08:00,152,spices
1900-01-01 10:08:00,153,dairy
1900-01-01 10:08:00,155,checkout
1900-01-01 10:08:00,156,drinks
1900-01-01 10:08:00,157,fruit
1900-01-01 10:08:00,158,fruit
1900-01-01 10:08:00,159,entry
1900-01-01 10:09:00,135,fruit
1900-01-01 10:09:00,138,fruit
1900-01-01 10:09:00,149,drinks
1900-01-01 10:09:00,152,fruit
1900-01-01 10:09:00,153,dairy
1900-01-01 10:09:00,156,drinks
1900-01-01 10:09:00,157,dairy
1900-01-01 10:09:00,158,checkout
1900-01-01 10:09:00,159,drinks
1900-01-01 10:09:00,160,entry
1900-01-01 10:10:00,135,checkout
1900-01-01 10:10:00,138,fruit
1900-01-01 10:10:00,149,checkout
1900-01-01 10:10:00,152,dairy
1900-01-01 10:10:00,153,dairy
1900-01-01 10:10:00,156,checkout
1900-01-01 10:10:00,157,spices
1900-01-01 10:10:00,159,drinks
1900-01-01 10:10:00,160,fruit
1900-01-01 10:10:00,161,entry
1900-01-01 10:11:00,138,checkout
1900-01-01 10:11:00,152,dairy
1900-01-01 10:11:00,153,dairy
1900-01-01 10:11:00,157,spices
1900-01-01 10:11:00,159,drinks
1900-01-01 10:11:00,160,checkout
1900-01-01 10:11:00,161,spices
1900-01-01 10:11:00,162,entry
1900-01-01 10:11:00,163,entry
1900-01-01 10:11:00,164,entry
1900-01-01 10:12:00,152,dairy
1900-01-01 10:12:00,153,drinks
1900-01-01 10:12:00,157,spices
1900-01-01 10:12:00,159,drinks
1900-01-01 10:12:00,161,dairy
1900-01-01 10:12:00,162,fruit
1900-01-01 10:12:00,163,dairy
1900-01-01 10:12:00,164,dairy
1900-01-01 10:12:00,165,entry
1900-01-01 10:12:00,166,entry
1900-01-01 10:13:00,152,dairy
1900-01-01 10:13:00,153,fruit
1900-01-01 10:13:00,157,spices
1900-01-01 10:13:00,159,fruit
1900-01-01 10:13:00,161,dairy
1900-01-01 10:13:00,162,fruit
1900-01-01 10:13:00,163,dairy
1900-01-01 10:13:00,164,dairy
1900-01-01 10:13:00,165,dairy
1900-01-01 10:13:00,166,fruit
1900-01-01 10:14:00,152,dairy
1900-01-01 10:14:00,153,fruit
1900-01-01 10:14:00,157,drinks
1900-01-01 10:14:00,159,fruit
1900-01-01 10:14:00,161,checkout
1900-01-01 10:14:00,162,fruit
1900-01-01 10:14:00,163,dairy
1900-01-01 10:14:00,164,dairy
1900-01-01 10:14:00,165,dairy
1900-01-01 10:14:00,166,fruit
1900-01-01 10:15:00,152,dairy
1900-01-01 10:15:00,153,fruit
1900-01-01 10:15:00,157,drinks
1900-01-01 10:15:00,159,drinks
1900-01-01 10:15:00,162,dairy
1900-01-01 10:15:00,163,fruit
1900-01-01 10:15:00,164,dairy
1900-01-01 10:15:00,165,fruit
1900-01-01 10:15:00,166,fruit
1900-01-01 10:15:00,167,entry
1900-01-01 10:16:00,152,dairy
1900-01-01 10:16:00,153,fruit
1900-01-01 10:16:00,157,checkout
1900-01-01 10:16:00,159,drinks
1900-01-01 10:16:00,162,dairy
1900-01-01 10:16:00,163,drinks
1900-01-01 10:16:00,164,dairy
1900-01-01 10:16:00,165,fruit
1900-01-01 10:16:00,166,fruit
1900-01-01 10:16:00,167,dairy
1900-01-01 10:17:00,152,dairy
1900-01-01 10:17:00,153,fruit
1900-01-01 10:17:00,159,drinks
1900-01-01 10:17:00,162,dairy
1900-01-01 10:17:00,163,drinks
1900-01-01 10:17:00,164,dairy
1900-01-01 10:17:00,165,dairy
1900-01-01 10:17:00,166,checkout
1900-01-01 10:17:00,167,dairy
1900-01-01 10:17:00,168,entry
1900-01-01 10:18:00,152,drinks
1900-01-01 10:18:00,153,drinks
1900-01-01 10:18:00,159,drinks
1900-01-01 10:18:00,162,dairy
1900-01-01 10:18:00,163,fruit
1900-01-01 10:18:00,164,dairy
1900-01-01 10:18:00,165,dairy
1900-01-01 10:18:00,167,dairy
1900-01-01 10:18:00,168,dairy
1900-01-01 10:18:00,169,entry
1900-01-01 10:19:00,152,drinks
1900-01-01 10:19:00,153,drinks
1900-01-01 10:19:00,159,checkout
1900-01-01 10:19:00,162,dairy
1900-01-01 10:19:00,163,fruit
1900-01-01 10:19:00,164,dairy
1900-01-01 10:19:00,165,dairy
1900-01-01 10:19:00,167,dairy
1900-01-01 10:19:00,168,dairy
1900-01-01 10:19:00,169,dairy
1900-01-01 10:20:00,152,drinks
1900-01-01 10:20:00,153,drinks
1900-01-01 10:20:00,162,dairy
1900-01-01 10:20:00,163,fruit
1900-01-01 10:20:00,164,spices
1900-01-01 10:20:00,165,drinks
1900-01-01 10:20:00,167,drinks
1900-01-01 10:20:00,168,dairy
1900-01-01 10:20:00,169,checkout
1900-01-01 10:20:00,170,entry
1900-01-01 10:21:00,152,drinks
1900-01-01 10:21:00,153,drinks
1900-01-01 10:21:00,162,checkout
1900-01-01 10:21:00,163,fruit
1900-01-01 10:21:00,164,spices
1900-01-01 10:21:00,165,drinks
1900-01-01 10:21:00,167,drinks
1900-01-01 10:21:00,168,dairy
1900-01-01 10:21:00,170,fruit
1900-01-01 10:21:00,171,entry
1900-01-01 10:22:00,152,spices
1900-01-01 10:22:00,153,drinks
1900-01-01 10:22:00,163,fruit
1900-01-01 10:22:00,164,dairy
1900-01-01 10:22:00,165,checkout
1900-01-01 10:22:00,167,drinks
1900-01-01 10:22:00,168,dairy
1900-01-01 10:22:00,170,fruit
1900-01-01 10:22:00,171,dairy
1900-01-01 10:22:00,172,entry
1900-01-01 10:23:00,152,drinks
1900-01-01 10:23:00,153,checkout
1900-01-01 10:23:00,163,fruit
1900-01-01 10:23:00,164,dairy
1900-01-01 10:23:00,167,drinks
1900-01-01 10:23:00,168,dairy
1900-01-01 10:23:00,170,drinks
1900-01-01 10:23:00,171,dairy
1900-01-01 10:23:00,172,spices
1900-01-01 10:23:00,173,entry
1900-01-01 10:24:00,152,spices
1900-01-01 10:24:00,163,fruit
1900-01-01 10:24:00,164,dairy
1900-01-01 10:24:00,167,drinks
1900-01-01 10:24:00,168,dairy
1900-01-01 10:24:00,170,drinks
1900-01-01 10:24:00,171,dairy
1900-01-01 10:24:00,172,checkout
1900-01-01 10:24:00,173,fruit
1900-01-01 10:24:00,174,entry
1900-01-01 10:25:00,152,spices
1900-01-01 10:25:00,163,fruit
1900-01-01 10:25:00,164,dairy
1900-01-01 10:25:00,167,drinks
1900-01-01 10:25:00,168,dairy
1900-01-01 10:25:00,170,drinks
1900-01-01 10:25:00,171,dairy
1900-01-01 10:25:00,173,fruit
1900-01-01 10:25:00,174,dairy
1900-01-01 10:25:00,175,entry
1900-01-01 10:26:00,152,spices
1900-01-01 10:26:00,163,fruit
1900-01-01 10:26:00,164,dairy
1900-01-01 10:26:00,167,drinks
1900-01-01 10:26:00,168,dairy
1900-01-01 10:26:00,170,drinks
1900-01-01 10:26:00,171,dairy
1900-01-01 10:26:00,173,fruit
1900-01-01 10:26:00,174,drinks
1900-01-01 10:26:00,175,drinks
1900-01-01 10:27:00,152,spices
1900-01-01 10:27:00,163,drinks
1900-01-01 10:27:00,164,dairy
1900-01-01 10:27:00,167,checkout
1900-01-01 10:27:00,168,dairy
1900-01-01 10:27:00,170,drinks
1900-01-01 10:27:00,171,dairy
1900-01-01 10:27:00,173,spices
1900-01-01 10:27:00,174,drinks
1900-01-01 10:27:00,175,drinks
1900-01-01 10:28:00,152,checkout
1900-01-01 10:28:00,163,drinks
1900-01-01 10:28:00,164,dairy
1900-01-01 10:28:00,168,dairy
1900-01-01 10:28:00,170,drinks
1900-01-01 10:28:00,171,dairy
1900-01-01 10:28:00,173,fruit
