timestamp,customer_id,customer_location
1900-01-01 10:34:00,171,checkout
1900-01-01 10:34:00,174,fruit
1900-01-01 10:34:00,176,spices
1900-01-01 10:34:00,178,spices
1900-01-01 10:34:00,180,dairy
1900-01-01 10:34:00,181,fruit
1900-01-01 10:34:00,182,drinks
1900-01-01 10:34:00,183,fruit
1900-01-01 10:34:00,184,dairy
1900-01-01 10:34:00,185,entry
1900-01-01 10:35:00,174,fruit
1900-01-01 10:35:00,176,checkout
1900-01-01 10:35:00,178,checkout
1900-01-01 10:35:00,180,dairy
1900-01-01 10:35:00,181,checkout
1900-01-01 10:35:00,182,checkout
1900-01-01 10:35:00,183,fruit
1900-01-01 10:35:00,184,checkout
1900-01-01 10:35:00,185,fruit
1900-01-01 10:35:00,186,entry
1900-01-01 10:36:00,174,fruit
1900-01-01 10:36:00,180,dairy
1900-01-01 10:36:00,183,fruit
1900-01-01 10:36:00,185,drinks
1900-01-01 10:36:00,186,dairy
1900-01-01 10:36:00,187,entry
1900-01-01 10:36:00,188,entry
1900-01-01 10:36:00,189,entry
1900-01-01 10:36:00,190,entry
1900-01-01 10:36:00,191,entry
1900-01-01 10:37:00,174,dairy
1900-01-01 10:37:00,180,dairy
1900-01-01 10:37:00,183,checkout
1900-01-01 10:37:00,185,drinks
1900-01-01 10:37:00,186,dairy
1900-01-01 10:37:00,187,dairy
1900-01-01 10:37:00,188,drinks
1900-01-01 10:37:00,189,spices
1900-01-01 10:37:00,190,fruit
1900-01-01 10:37:00,191,spices
1900-01-01 10:38:00,174,dairy
1900-01-01 10:38:00,180,fruit
1900-01-01 10:38:00,185,drinks
1900-01-01 10:38:00,186,dairy
1900-01-01 10:38:00,187,dairy
1900-01-01 10:38:00,188,drinks
1900-01-01 10:38:00,189,checkout
1900-01-01 10:38:00,190,fruit
1900-01-01 10:38:00,191,dairy
1900-01-01 10:38:00,192,entry
1900-01-01 10:39:00,174,spices
1900-01-01 10:39:00,180,fruit
1900-01-01 10:39:00,185,checkout
1900-01-01 10:39:00,186,spices
1900-01-01 10:39:00,187,spices
1900-01-01 10:39:00,188,drinks
1900-01-01 10:39:00,190,dairy
1900-01-01 10:39:00,191,fruit
1900-01-01 10:39:00,192,fruit
1900-01-01 10:39:00,193,entry
1900-01-01 10:40:00,174,checkout
1900-01-01 10:40:00,180,fruit
1900-01-01 10:40:00,186,drinks
1900-01-01 10:40:00,187,checkout
1900-01-01 10:40:00,188,fruit
1900-01-01 10:40:00,190,dairy
1900-01-01 10:40:00,191,checkout
1900-01-01 10:40:00,192,fruit
1900-01-01 10:40:00,193,spices
1900-01-01 10:40:00,194,entry
1900-01-01 10:41:00,180,fruit
1900-01-01 10:41:00,186,dairy
1900-01-01 10:41:00,188,checkout
1900-01-01 10:41:00,190,dairy
1900-01-01 10:41:00,192,fruit
1900-01-01 10:41:00,193,spices
1900-01-01 10:41:00,194,spices
1900-01-01 10:41:00,195,entry
1900-01-01 10:41:00,196,entry
1900-01-01 10:41:00,197,entry
1900-01-01 10:42:00,180,fruit
1900-01-01 10:42:00,186,dairy
1900-01-01 10:42:00,190,checkout
1900-01-01 10:42:00,192,fruit
1900-01-01 10:42:00,193,dairy
1900-01-01 10:42:00,194,dairy
1900-01-01 10:42:00,195,fruit
1900-01-01 10:42:00,196,drinks
1900-01-01 10:42:00,197,dairy
1900-01-01 10:42:00,198,entry
1900-01-01 10:43:00,180,fruit
1900-01-01 10:43:00,186,dairy
1900-01-01 10:43:00,192,dairy
1900-01-01 10:43:00,193,dairy
1900-01-01 10:43:00,194,dairy
1900-01-01 10:43:00,195,fruit
1900-01-01 10:43:00,196,drinks
1900-01-01 10:43:00,197,dairy
1900-01-01 10:43:00,198,dairy
1900-01-01 10:43:00,199,entry
1900-01-01 10:44:00,180,spices
1900-01-01 10:44:00,186,dairy
1900-01-01 10:44:00,192,dairy
1900-01-01 10:44:00,193,dairy
1900-01-01 10:44:00,194,dairy
1900-01-01 10:44:00,195,fruit
1900-01-01 10:44:00,196,checkout
1900-01-01 10:44:00,197,dairy
1900-01-01 10:44:00,198,spices
1900-01-01 10:44:00,199,dairy
1900-01-01 10:45:00,180,spices
1900-01-01 10:45:00,186,dairy
1900-01-01 10:45:00,192,checkout
1900-01-01 10:45:00,193,drinks
1900-01-01 10:45:00,194,dairy
1900-01-01 10:45:00,195,checkout
1900-01-01 10:45:00,197,dairy
1900-01-01 10:45:00,198,drinks
1900-01-01 10:45:00,199,dairy
1900-01-01 10:45:00,200,entry
1900-01-01 10:46:00,180,drinks
1900-01-01 10:46:00,186,dairy
1900-01-01 10:46:00,193,fruit
1900-01-01 10:46:00,194,dairy
1900-01-01 10:46:00,197,dairy
1900-01-01 10:46:00,198,checkout
1900-01-01 10:46:00,199,dairy
1900-01-01 10:46:00,200,dairy
1900-01-01 10:46:00,201,entry
1900-01-01 10:46:00,202,entry
1900-01-01 10:47:00,180,fruit
1900-01-01 10:47:00,186,dairy
1900-01-01 10:47:00,193,spices
1900-01-01 10:47:00,194,drinks
1900-01-01 10:47:00,197,dairy
1900-01-01 10:47:00,199,dairy
1900-01-01 10:47:00,200,drinks
1900-01-01 10:47:00,201,spices
1900-01-01 10:47:00,202,fruit
1900-01-01 10:47:00,203,entry
1900-01-01 10:48:00,180,checkout
1900-01-01 10:48:00,186,dairy
1900-01-01 10:48:00,193,fruit
1900-01-01 10:48:00,194,spices
1900-01-01 10:48:00,197,dairy
1900-01-01 10:48:00,199,dairy
1900-01-01 10:48:00,200,drinks
1900-01-01 10:48:00,201,drinks
1900-01-01 10:48:00,202,fruit
1900-01-01 10:48:00,203,fruit
1900-01-01 10:49:00,186,spices
1900-01-01 10:49:00,193,fruit
1900-01-01 10:49:00,194,dairy
1900-01-01 10:49:00,197,dairy
1900-01-01 10:49:00,199,dairy
1900-01-01 10:49:00,200,drinks
1900-01-01 10:49:00,201,fruit
1900-01-01 10:49:00,202,fruit
1900-01-01 10:49:00,203,spices
1900-01-01 10:49:00,204,entry
1900-01-01 10:50:00,186,spices
1900-01-01 10:50:00,193,spices
1900-01-01 10:50:00,194,checkout
1900-01-01 10:50:00,197,dairy
1900-01-01 10:50:00,199,dairy
1900-01-01 10:50:00,200,checkout
1900-01-01 10:50:00,201,fruit
1900-01-01 10:50:00,202,fruit
1900-01-01 10:50:00,203,fruit
1900-01-01 10:50:00,204,spices
1900-01-01 10:51:00,186,spices
1900-01-01 10:51:00,193,checkout
1900-01-01 10:51:00,197,checkout
1900-01-01 10:51:00,199,spices
1900-01-01 10:51:00,201,fruit
1900-01-01 10:51:00,202,checkout
1900-01-01 10:51:00,203,fruit
1900-01-01 10:51:00,204,spices
1900-01-01 10:51:00,205,entry
1900-01-01 10:51:00,206,entry
1900-01-01 10:52:00,186,fruit
1900-01-01 10:52:00,199,fruit
1900-01-01 10:52:00,201,fruit
1900-01-01 10:52:00,203,fruit
1900-01-01 10:52:00,204,dairy
1900-01-01 10:52:00,205,dairy
1900-01-01 10:52:00,206,dairy
1900-01-01 10:52:00,207,entry
1900-01-01 10:52:00,208,entry
1900-01-01 10:52:00,209,entry
1900-01-01 10:53:00,186,fruit
1900-01-01 10:53:00,199,fruit
1900-01-01 10:53:00,201,checkout
1900-01-01 10:53:00,203,checkout
1900-01-01 10:53:00,204,spices
1900-01-01 10:53:00,205,checkout
1900-01-01 10:53:00,206,dairy
1900-01-01 10:53:00,207,drinks
1900-01-01 10:53:00,208,spices
1900-01-01 10:53:00,209,spices
1900-01-01 10:54:00,186,checkout
1900-01-01 10:54:00,199,fruit
1900-01-01 10:54:00,204,spices
1900-01-01 10:54:00,206,checkout
1900-01-01 10:54:00,207,drinks
1900-01-01 10:54:00,208,spices
1900-01-01 10:54:00,209,checkout
1900-01-01 10:54:00,210,entry
1900-01-01 10:54:00,211,entry
1900-01-01 10:54:00,212,entry
1900-01-01 10:55:00,199,spices
1900-01-01 10:55:00,204,spices
1900-01-01 10:55:00,207,drinks
1900-01-01 10:55:00,208,spices
1900-01-01 10:55:00,210,fruit
1900-01-01 10:55:00,211,spices
1900-01-01 10:55:00,212,spices
1900-01-01 10:55:00,213,entry
1900-01-01 10:55:00,214,entry
1900-01-01 10:55:00,215,entry
1900-01-01 10:56:00,199,spices
1900-01-01 10:56:00,204,spices
1900-01-01 10:56:00,207,checkout
1900-01-01 10:56:00,208,dairy
1900-01-01 10:56:00,210,fruit
1900-01-01 10:56:00,211,spices
1900-01-01 10:56:00,212,spices
1900-01-01 10:56:00,213,dairy
1900-01-01 10:56:00,214,spices
1900-01-01 10:56:00,215,spices
1900-01-01 10:57:00,199,dairy
1900-01-01 10:57:00,204,spices
1900-01-01 10:57:00,208,dairy
1900-01-01 10:57:00,210,checkout
1900-01-01 10:57:00,211,drinks
1900-01-01 10:57:00,212,drinks
1900-01-01 10:57:00,213,dairy
1900-01-01 10:57:00,214,dairy
1900-01-01 10:57:00,215,checkout
1900-01-01 10:57:00,216,entry
1900-01-01 10:58:00,199,spices
1900-01-01 10:58:00,204,spices
1900-01-01 10:58:00,208,dairy
1900-01-01 10:58:00,211,drinks
1900-01-01 10:58:00,212,drinks
1900-01-01 10:58:00,213,checkout
1900-01-01 10:58:00,214,dairy
1900-01-01 10:58:00,216,fruit
1900-01-01 10:58:00,217,entry
1900-01-01 10:58:00,218,entry
1900-01-01 10:59:00,199,drinks
1900-01-01 10:59:00,204,dairy
1900-01-01 10:59:00,208,dairy
1900-01-01 10:59:00,211,drinks
1900-01-01 10:59:00,212,drinks
1900-01-01 10:59:00,214,dairy
1900-01-01 10:59:00,216,drinks
1900-01-01 10:59:00,217,dairy
1900-01-01 10:59:00,218,fruit
1900-01-01 10:59:00,219,entry
1900-01-01 11:00:00,199,checkout
1900-01-01 11:00:00,204,fruit
1900-01-01 11:00:00,208,dairy
1900-01-01 11:00:00,211,drinks
1900-01-01 11:00:00,212,checkout
1900-01-01 11:00:00,214,checkout
1900-01-01 11:00:00,216,checkout
1900-01-01 11:00:00,217,dairy
1900-01-01 11:00:00,218,fruit
1900-01-01 11:00:00,219,fruit
1900-01-01 11:01:00,204,checkout
1900-01-01 11:01:00,208,dairy
1900-01-01 11:01:00,211,drinks
1900-01-01 11:01:00,217,dairy
1900-01-01 11:01:00,218,checkout
1900-01-01 11:01:00,219,fruit
1900-01-01 11:01:00,220,entry
1900-01-01 11:01:00,221,entry
1900-01-01 11:01:00,222,entry
1900-01-01 11:01:00,223,entry
1900-01-01 11:02:00,208,dairy
1900-01-01 11:02:00,211,drinks
1900-01-01 11:02:00,217,dairy
1900-01-01 11:02:00,219,spices
1900-01-01 11:02:00,220,drinks
1900-01-01 11:02:00,221,spices
1900-01-01 11:02:00,222,fruit
1900-01-01 11:02:00,223,dairy
1900-01-01 11:02:00,224,entry
1900-01-01 11:02:00,225,entry
1900-01-01 11:03:00,208,dairy
1900-01-01 11:03:00,211,drinks
1900-01-01 11:03:00,217,dairy
1900-01-01 11:03:00,219,spices
1900-01-01 11:03:00,220,spices
1900-01-01 11:03:00,221,spices
1900-01-01 11:03:00,222,checkout
1900-01-01 11:03:00,223,dairy
1900-01-01 11:03:00,224,drinks
1900-01-01 11:03:00,225,drinks
1900-01-01 11:04:00,208,dairy
1900-01-01 11:04:00,211,drinks
1900-01-01 11:04:00,217,dairy
1900-01-01 11:04:00,219,dairy
1900-01-01 11:04:00,220,spices
1900-01-01 11:04:00,221,fruit
1900-01-01 11:04:00,223,checkout
1900-01-01 11:04:00,224,checkout
1900-01-01 11:04:00,225,checkout
1900-01-01 11:04:00,226,entry
1900-01-01 11:05:00,208,checkout
1900-01-01 11:05:00,211,drinks
1900-01-01 11:05:00,217,dairy
1900-01-01 11:05:00,219,checkout
1900-01-01 11:05:00,220,spices
1900-01-01 11:05:00,221,fruit
1900-01-01 11:05:00,226,fruit
1900-01-01 11:05:00,227,entry
1900-01-01 11:05:00,228,entry
1900-01-01 11:05:00,229,entry
1900-01-01 11:06:00,211,drinks
1900-01-01 11:06:00,217,dairy
1900-01-01 11:06:00,220,spices
1900-01-01 11:06:00,221,fruit
1900-01-01 11:06:00,226,checkout
1900-01-01 11:06:00,227,spices
1900-01-01 11:06:00,228,fruit
1900-01-01 11:06:00,229,fruit
1900-01-01 11:06:00,230,entry
1900-01-01 11:06:00,231,entry
1900-01-01 11:07:00,211,drinks
1900-01-01 11:07:00,217,dairy
1900-01-01 11:07:00,220,fruit
1900-01-01 11:07:00,221,fruit
1900-01-01 11:07:00,227,fruit
1900-01-01 11:07:00,228,checkout
1900-01-01 11:07:00,229,fruit
1900-01-01 11:07:00,230,spices
1900-01-01 11:07:00,231,drinks
1900-01-01 11:07:00,232,entry
1900-01-01 11:08:00,211,fruit
1900-01-01 11:08:00,217,checkout
1900-01-01 11:08:00,220,fruit
1900-01-01 11:08:00,221,fruit
1900-01-01 11:08:00,227,fruit
1900-01-01 11:08:00,229,fruit
1900-01-01 11:08:00,230,drinks
1900-01-01 11:08:00,231,fruit
1900-01-01 11:08:00,232,fruit
1900-01-01 11:08:00,233,entry
1900-01-01 11:09:00,211,dairy
1900-01-01 11:09:00,220,fruit
1900-01-01 11:09:00,221,fruit
1900-01-01 11:09:00,227,fruit
1900-01-01 11:09:00,229,fruit
1900-01-01 11:09:00,230,spices
1900-01-01 11:09:00,231,checkout
1900-01-01 11:09:00,232,fruit
1900-01-01 11:09:00,233,drinks
1900-01-01 11:09:00,234,entry
1900-01-01 11:10:00,211,dairy
1900-01-01 11:10:00,220,checkout
1900-01-01 11:10:00,221,fruit
1900-01-01 11:10:00,227,fruit
1900-01-01 11:10:00,229,spices
1900-01-01 11:10:00,230,dairy
1900-01-01 11:10:00,232,fruit
1900-01-01 11:10:00,233,spices
1900-01-01 11:10:00,234,drinks
1900-01-01 11:10:00,235,entry
1900-01-01 11:11:00,211,dairy
1900-01-01 11:11:00,221,drinks
1900-01-01 11:11:00,227,fruit
1900-01-01 11:11:00,229,spices
1900-01-01 11:11:00,230,dairy
1900-01-01 11:11:00,232,checkout
1900-01-01 11:11:00,233,dairy
1900-01-01 11:11:00,234,checkout
1900-01-01 11:11:00,235,spices
1900-01-01 11:11:00,236,entry
1900-01-01 11:12:00,211,dairy
1900-01-01 11:12:00,221,drinks
1900-01-01 11:12:00,227,spices
1900-01-01 11:12:00,229,spices
1900-01-01 11:12:00,230,checkout
1900-01-01 11:12:00,233,dairy
1900-01-01 11:12:00,235,spices
1900-01-01 11:12:00,236,fruit
1900-01-01 11:12:00,237,entry
1900-01-01 11:12:00,238,entry
1900-01-01 11:13:00,211,dairy
1900-01-01 11:13:00,221,drinks
1900-01-01 11:13:00,227,spices
1900-01-01 11:13:00,229,dairy
1900-01-01 11:13:00,233,dairy
1900-01-01 11:13:00,235,drinks
1900-01-01 11:13:00,236,spices
1900-01-01 11:13:00,237,spices
1900-01-01 11:13:00,238,fruit
1900-01-01 11:13:00,239,entry
1900-01-01 11:14:00,211,dairy
1900-01-01 11:14:00,221,checkout
1900-01-01 11:14:00,227,drinks
1900-01-01 11:14:00,229,dairy
1900-01-01 11:14:00,233,dairy
1900-01-01 11:14:00,235,spices
1900-01-01 11:14:00,236,spices
1900-01-01 11:14:00,237,drinks
1900-01-01 11:14:00,238,dairy
1900-01-01 11:14:00,239,fruit
1900-01-01 11:15:00,211,dairy
1900-01-01 11:15:00,227,drinks
1900-01-01 11:15:00,229,dairy
1900-01-01 11:15:00,233,dairy
1900-01-01 11:15:00,235,drinks
1900-01-01 11:15:00,236,spices
1900-01-01 11:15:00,237,drinks
1900-01-01 11:15:00,238,checkout
1900-01-01 11:15:00,239,checkout
1900-01-01 11:15:00,240,entry
1900-01-01 11:16:00,211,dairy
1900-01-01 11:16:00,227,drinks
1900-01-01 11:16:00,229,checkout
1900-01-01 11:16:00,233,dairy
1900-01-01 11:16:00,235,drinks
1900-01-01 11:16:00,236,checkout
1900-01-01 11:16:00,237,spices
1900-01-01 11:16:00,240,drinks
1900-01-01 11:16:00,241,entry
1900-01-01 11:16:00,242,entry
1900-01-01 11:17:00,211,checkout
1900-01-01 11:17:00,227,checkout
1900-01-01 11:17:00,233,dairy
1900-01-01 11:17:00,235,checkout
1900-01-01 11:17:00,237,checkout
1900-01-01 11:17:00,240,spices
1900-01-01 11:17:00,241,fruit
1900-01-01 11:17:00,242,dairy
1900-01-01 11:17:00,243,entry
1900-01-01 11:17:00,244,entry
1900-01-01 11:18:00,233,dairy
1900-01-01 11:18:00,240,dairy
1900-01-01 11:18:00,241,dairy
1900-01-01 11:18:00,242,dairy
1900-01-01 11:18:00,243,dairy
1900-01-01 11:18:00,244,fruit
1900-01-01 11:18:00,245,entry
1900-01-01 11:18:00,246,entry
1900-01-01 11:18:00,247,entry
1900-01-01 11:18:00,248,entry
1900-01-01 11:19:00,233,dairy
1900-01-01 11:19:00,240,dairy
1900-01-01 11:19:00,241,dairy
1900-01-01 11:19:00,242,dairy
1900-01-01 11:19:00,243,dairy
1900-01-01 11:19:00,244,fruit
1900-01-01 11:19:00,245,spices
1900-01-01 11:19:00,246,fruit
1900-01-01 11:19:00,247,dairy
1900-01-01 11:19:00,248,fruit
1900-01-01 11:20:00,233,dairy
1900-01-01 11:20:00,240,dairy
1900-01-01 11:20:00,241,spices
1900-01-01 11:20:00,242,dairy
1900-01-01 11:20:00,243,dairy
1900-01-01 11:20:00,244,fruit
1900-01-01 11:20:00,245,checkout
1900-01-01 11:20:00,246,fruit
1900-01-01 11:20:00,247,dairy
1900-01-01 11:20:00,248,dairy
1900-01-01 11:21:00,233,dairy
1900-01-01 11:21:00,240,dairy
1900-01-01 11:21:00,241,spices
1900-01-01 11:21:00,242,checkout
1900-01-01 11:21:00,243,fruit
1900-01-01 11:21:00,244,checkout
1900-01-01 11:21:00,246,fruit
1900-01-01 11:21:00,247,dairy
1900-01-01 11:21:00,248,dairy
1900-01-01 11:21:00,249,entry
1900-01-01 11:22:00,233,dairy
1900-01-01 11:22:00,240,drinks
1900-01-01 11:22:00,241,dairy
1900-01-01 11:22:00,243,dairy
1900-01-01 11:22:00,246,fruit
1900-01-01 11:22:00,247,dairy
1900-01-01 11:22:00,248,drinks
1900-01-01 11:22:00,249,fruit
1900-01-01 11:22:00,250,entry
1900-01-01 11:22:00,251,entry
1900-01-01 11:23:00,233,dairy
1900-01-01 11:23:00,240,spices
1900-01-01 11:23:00,241,dairy
1900-01-01 11:23:00,243,dairy
1900-01-01 11:23:00,246,fruit
1900-01-01 11:23:00,247,dairy
1900-01-01 11:23:00,248,drinks
1900-01-01 11:23:00,249,fruit
1900-01-01 11:23:00,250,spices
1900-01-01 11:23:00,251,drinks
1900-01-01 11:24:00,233,dairy
1900-01-01 11:24:00,240,fruit
1900-01-01 11:24:00,241,dairy
1900-01-01 11:24:00,243,dairy
1900-01-01 11:24:00,246,fruit
1900-01-01 11:24:00,247,dairy
1900-01-01 11:24:00,248,checkout
1900-01-01 11:24:00,249,fruit
1900-01-01 11:24:00,250,drinks
1900-01-01 11:24:00,251,drinks
1900-01-01 11:25:00,233,dairy
1900-01-01 11:25:00,240,fruit
1900-01-01 11:25:00,241,checkout
1900-01-01 11:25:00,243,dairy
1900-01-01 11:25:00,246,dairy
1900-01-01 11:25:00,247,dairy
1900-01-01 11:25:00,249,fruit
1900-01-01 11:25:00,250,spices
1900-01-01 11:25:00,251,drinks
1900-01-01 11:25:00,252,entry
1900-01-01 11:26:00,233,dairy
1900-01-01 11:26:00,240,checkout
1900-01-01 11:26:00,243,checkout
1900-01-01 11:26:00,246,dairy
1900-01-01 11:26:00,247,dairy
1900-01-01 11:26:00,249,fruit
1900-01-01 11:26:00,250,spices
1900-01-01 11:26:00,251,checkout
1900-01-01 11:26:00,252,dairy
1900-01-01 11:26:00,253,entry
1900-01-01 11:27:00,233,dairy
1900-01-01 11:27:00,246,checkout
1900-01-01 11:27:00,247,dairy
1900-01-01 11:27:00,249,fruit
1900-01-01 11:27:00,250,fruit
1900-01-01 11:27:00,252,dairy
1900-01-01 11:27:00,253,dairy
1900-01-01 11:27:00,254,entry
1900-01-01 11:27:00,255,entry
1900-01-01 11:27:00,256,entry
1900-01-01 11:28:00,233,dairy
1900-01-01 11:28:00,247,drinks
1900-01-01 11:28:00,249,fruit
1900-01-01 11:28:00,250,fruit
1900-01-01 11:28:00,252,dairy
1900-01-01 11:28:00,253,dairy
1900-01-01 11:28:00,254,fruit
1900-01-01 11:28:00,255,fruit
1900-01-01 11:28:00,256,dairy
1900-01-01 11:28:00,257,entry
1900-01-01 11:29:00,233,dairy
1900-01-01 11:29:00,247,drinks
1900-01-01 11:29:00,249,fruit
1900-01-01 11:29:00,250,fruit
1900-01-01 11:29:00,252,dairy
1900-01-01 11:29:00,253,dairy
1900-01-01 11:29:00,254,fruit
1900-01-01 11:29:00,255,dairy
1900-01-01 11:29:00,256,dairy
1900-01-01 11:29:00,257,fruit
1900-01-01 11:30:00,233,dairy
1900-01-01 11:30:00,247,drinks
1900-01-01 11:30:00,249,checkout
1900-01-01 11:30:00,250,fruit
1900-01-01 11:30:00,252,dairy
1900-01-01 11:30:00,253,spices
1900-01-01 11:30:00,254,checkout
1900-01-01 11:30:00,255,dairy
1900-01-01 11:30:00,256,fruit
1900-01-01 11:30:00,257,fruit
1900-01-01 11:31:00,233,dairy
1900-01-01 11:31:00,247,checkout
1900-01-01 11:31:00,250,fruit
1900-01-01 11:31:00,252,dairy
1900-01-01 11:31:00,253,spices
1900-01-01 11:31:00,255,dairy
1900-01-01 11:31:00,256,spices
1900-01-01 11:31:00,257,dairy
1900-01-01 11:31:00,258,entry
1900-01-01 11:31:00,259,entry
1900-01-01 11:32:00,233,dairy
1900-01-01 11:32:00,250,fruit
1900-01-01 11:32:00,252,dairy
1900-01-01 11:32:00,253,spices
1900-01-01 11:32:00,255,dairy
1900-01-01 11:32:00,256,drinks
1900-01-01 11:32:00,257,drinks
1900-01-01 11:32:00,258,fruit
1900-01-01 11:32:00,259,drinks
1900-01-01 11:32:00,260,entry
1900-01-01 11:33:00,233,dairy
1900-01-01 11:33:00,250,checkout
1900-01-01 11:33:00,252,dairy
1900-01-01 11:33:00,253,fruit
1900-01-01 11:33:00,255,dairy
1900-01-01 11:33:00,256,drinks
1900-01-01 11:33:00,257,drinks
1900-01-01 11:33:00,258,dairy
1900-01-01 11:33:00,259,spices
1900-01-01 11:33:00,260,fruit
1900-01-01 11:34:00,233,dairy
1900-01-01 11:34:00,252,dairy
1900-01-01 11:34:00,253,checkout
1900-01-01 11:34:00,255,dairy
1900-01-01 11:34:00,256,dairy
1900-01-01 11:34:00,257,drinks
1900-01-01 11:34:00,258,dairy
1900-01-01 11:34:00,259,spices
1900-01-01 11:34:00,260,fruit
1900-01-01 11:34:00,261,entry
1900-01-01 11:35:00,233,dairy
1900-01-01 11:35:00,252,dairy
1900-01-01 11:35:00,255,dairy
1900-01-01 11:35:00,256,checkout
1900-01-01 11:35:00,257,dairy
1900-01-01 11:35:00,258,dairy
1900-01-01 11:35:00,259,fruit
1900-01-01 11:35:00,260,fruit
1900-01-01 11:35:00,261,drinks
1900-01-01 11:35:00,262,entry
1900-01-01 11:36:00,233,fruit
1900-01-01 11:36:00,252,dairy
1900-01-01 11:36:00,255,dairy
1900-01-01 11:36:00,257,spices
1900-01-01 11:36:00,258,dairy
1900-01-01 11:36:00,259,checkout
1900-01-01 11:36:00,260,fruit
1900-01-01 11:36:00,261,drinks
1900-01-01 11:36:00,262,spices
1900-01-01 11:36:00,263,entry
1900-01-01 11:37:00,233,spices
1900-01-01 11:37:00,252,dairy
1900-01-01 11:37:00,255,spices
1900-01-01 11:37:00,257,fruit
1900-01-01 11:37:00,258,dairy
1900-01-01 11:37:00,260,fruit
1900-01-01 11:37:00,261,drinks
1900-01-01 11:37:00,262,checkout
1900-01-01 11:37:00,263,spices
1900-01-01 11:37:00,264,entry
1900-01-01 11:38:00,233,checkout
1900-01-01 11:38:00,252,dairy
1900-01-01 11:38:00,255,checkout
1900-01-01 11:38:00,257,checkout
1900-01-01 11:38:00,258,checkout
1900-01-01 11:38:00,260,dairy
1900-01-01 11:38:00,261,drinks
1900-01-01 11:38:00,263,drinks
1900-01-01 11:38:00,264,dairy
1900-01-01 11:38:00,265,entry
1900-01-01 11:39:00,252,dairy
1900-01-01 11:39:00,260,dairy
1900-01-01 11:39:00,261,checkout
1900-01-01 11:39:00,263,drinks
1900-01-01 11:39:00,264,dairy
1900-01-01 11:39:00,265,dairy
1900-01-01 11:39:00,266,entry
1900-01-01 11:39:00,267,entry
1900-01-01 11:39:00,268,entry
1900-01-01 11:39:00,269,entry
1900-01-01 11:40:00,252,dairy
1900-01-01 11:40:00,260,dairy
1900-01-01 11:40:00,263,checkout
1900-01-01 11:40:00,264,dairy
1900-01-01 11:40:00,265,dairy
1900-01-01 11:40:00,266,dairy
1900-01-01 11:40:00,267,fruit
1900-01-01 11:40:00,268,fruit
1900-01-01 11:40:00,269,dairy
1900-01-01 11:40:00,270,entry
1900-01-01 11:41:00,252,dairy
1900-01-01 11:41:00,260,dairy
1900-01-01 11:41:00,264,dairy
1900-01-01 11:41:00,265,dairy
1900-01-01 11:41:00,266,dairy
1900-01-01 11:41:00,267,fruit
1900-01-01 11:41:00,268,fruit
1900-01-01 11:41:00,269,dairy
1900-01-01 11:41:00,270,fruit
1900-01-01 11:41:00,271,entry
1900-01-01 11:42:00,252,dairy
1900-01-01 11:42:00,260,dairy
1900-01-01 11:42:00,264,dairy
1900-01-01 11:42:00,265,dairy
1900-01-01 11:42:00,266,dairy
1900-01-01 11:42:00,267,fruit
1900-01-01 11:42:00,268,fruit
1900-01-01 11:42:00,269,checkout
1900-01-01 11:42:00,270,fruit
1900-01-01 11:42:00,271,fruit
1900-01-01 11:43:00,252,dairy
1900-01-01 11:43:00,260,dairy
1900-01-01 11:43:00,264,dairy
1900-01-01 11:43:00,265,dairy
1900-01-01 11:43:00,266,dairy
1900-01-01 11:43:00,267,spices
1900-01-01 11:43:00,268,fruit
1900-01-01 11:43:00,270,dairy
1900-01-01 11:43:00,271,fruit
1900-01-01 11:43:00,272,entry
1900-01-01 11:44:00,252,dairy
1900-01-01 11:44:00,260,dairy
1900-01-01 11:44:00,264,dairy
1900-01-01 11:44:00,265,dairy
1900-01-01 11:44:00,266,dairy
1900-01-01 11:44:00,267,drinks
1900-01-01 11:44:00,268,checkout
1900-01-01 11:44:00,270,checkout
1900-01-01 11:44:00,271,spices
1900-01-01 11:44:00,272,fruit
1900-01-01 11:45:00,252,dairy
1900-01-01 11:45:00,260,drinks
1900-01-01 11:45:00,264,dairy
1900-01-01 11:45:00,265,drinks
1900-01-01 11:45:00,266,dairy
1900-01-01 11:45:00,267,drinks
1900-01-01 11:45:00,271,checkout
1900-01-01 11:45:00,272,checkout
1900-01-01 11:45:00,273,entry
1900-01-01 11:45:00,274,entry
1900-01-01 11:46:00,252,dairy
1900-01-01 11:46:00,260,drinks
1900-01-01 11:46:00,264,dairy
1900-01-01 11:46:00,265,drinks
1900-01-01 11:46:00,266,dairy
1900-01-01 11:46:00,267,drinks
1900-01-01 11:46:00,273,fruit
1900-01-01 11:46:00,274,spices
1900-01-01 11:46:00,275,entry
1900-01-01 11:46:00,276,entry
1900-01-01 11:47:00,252,spices
1900-01-01 11:47:00,260,checkout
1900-01-01 11:47:00,264,dairy
1900-01-01 11:47:00,265,drinks
1900-01-01 11:47:00,266,dairy
1900-01-01 11:47:00,267,drinks
1900-01-01 11:47:00,273,fruit
1900-01-01 11:47:00,274,spices
1900-01-01 11:47:00,275,spices
1900-01-01 11:47:00,276,dairy
1900-01-01 11:48:00,252,spices
1900-01-01 11:48:00,264,dairy
1900-01-01 11:48:00,265,checkout
1900-01-01 11:48:00,266,dairy
1900-01-01 11:48:00,267,spices
